10,20,30,40,50,60,70,80,90,100,200,300,400,500,600,700,800,900,1000,2000,3000,4000
10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,200.0,300.0,400.0,500.0,600.0,700.0,800.0,900.0,1000.0,2000.0,3000.0,4000.0,
46.410719,45.514883,51.940664,40.654357,48.058454,49.95656,50.335936,42.282009,45.316292,41.626075,41.424329,43.354439,46.445154,47.349634,47.416538,49.13773,49.496623,39.821748,51.849887,42.983018,48.898306,50.19091,
294224.001210903,498781.4690824963,1471615.7624992393,38828.14961791655,342320.96495712985,248703.81571896642,448381.11072300386,83941.80034992393,167825.25970337074,240142.81697509435,11796.714149899759,135258.70000399527,382465.0014499163,283528.24708806607,424994.19762209454,767176.1570844471,1041559.9591865959,42762.1999382245,588675.6314630873,114754.86840961168,688929.6808283303,507569.9193353719,
542.4241893674202,706.2446241087406,1213.1017115226732,197.04859709705255,585.0820155816874,498.702131255689,669.6126572302855,289.7271135912618,409.6648138458693,490.0436888432442,108.61267950796426,367.77533903729227,618.43754854465,532.4737055367768,651.9157902843699,875.8859269816173,1020.5684490452347,206.79023172825282,767.2519999733381,338.75487953623883,830.0178798244833,712.4394145015924,
